id,active_time,journey_no,flight_code
2370656,1.53231028374e+12,JD5161,CBJ5161
2374280,1.5323109806e+12,9C8985,9C8985
2374171,1.53231376902e+12,CA4418,CA4418
2374167,1.5323137627e+12,CA4418,CA4418
2374075,1.53231337443e+12,MU5435,CES5435
2292232,1.53231526447e+12,CZ3401,CSN3401
2374091,1.53231583491e+12,3U8700,CSC8700
2368221,1.5323160489e+12,CA1947,CA1947
2374677,1.53231900631e+12,MU3967,
2372809,1.53232347272e+12,3U8738,3U8738
2374912,1.53232392061e+12,CA4272,CCA4272
2374284,1.53233077195e+12,3U8962,3U8962
2365012,1.53233317872e+12,CZ3443,CSN3443
2354666,1.53234461055e+12,3U8964,3U8964
2375057,1.53234553588e+12,SC4935,CDG4935
2375355,1.53234817275e+12,EU2756,UEA2756
2373818,1.53235172355e+12,MU5851,CES5851
2374635,1.53235056911e+12,CA4316,CCA4316
2375457,1.53235281179e+12,MU2656,CES2656
2375592,1.53235784648e+12,BK2779,OKA2779
2375408,1.53235960389e+12,3U8526,CSC8526
2376175,1.53235913052e+12,MU2686,CES2686
2376001,1.53235920059e+12,3U8966,3U8966
2375905,1.53235937632e+12,3U8966,3U8966
2375920,1.53235939468e+12,3U8966,3U8966
2375248,1.53236011275e+12,CX5824,CPA5824
2376159,1.5323602131e+12,MU5855,CES5855
2376210,1.53236054053e+12,TV9830,TBA9830
2364434,1.53236097248e+12,MU5388,CES5388
2373731,1.53236244201e+12,3U8894,3U8894
2372419,1.53236294826e+12,EU2228,UEA2228
2376551,1.53236360276e+12,MU5415,CES5415
2373988,1.53236385048e+12,MU5415,CES5415
2376302,1.53236418412e+12,3U8174,CSC8174
2376377,1.53236429415e+12,EU2238,UEA2238
2375696,1.53236573050e+12,JD361,CBJ361
2375824,1.53236595477e+12,CA4502,CA4502
2376375,1.53236626859e+12,3U8890,3U8890
2375336,1.53236654187e+12,3U8668,CSC8668
2339596,1.53236670482e+12,3U8890,3U8890
2368831,1.53236849893e+12,8L9945,8L9945
2373944,1.5323670227e+12,EU2224,UEA2224
2372915,1.53236703276e+12,EU2224,UEA2224
2376411,1.53236704473e+12,EU2224,UEA2224
2376174,1.53236854728e+12,EU6662,UEA6662
2376388,1.5323688137e+12,CA4118,CA4118
2373120,1.53237061324e+12,ZH4528,CSZ4528
2375770,1.53236884875e+12,CZ6119,CSN6119
2363683,1.53236888855e+12,MU5417,CES5417
2372836,1.53236901974e+12,CA4118,CA4118
2373564,1.53236930769e+12,CZ3483,CSN3483
2376540,1.53236933598e+12,MU2296,CES2296
2369231,1.53236936019e+12,TV9878,TBA9878
2376486,1.53236951184e+12,EU2222,UEA2222
2363183,1.53236978621e+12,CA4528,CA4528
2375003,1.53236984078e+12,CA4528,CA4528
2376549,1.53237037836e+12,ZH9443,CSZ9443
2366545,1.53237044316e+12,MU2825,CES2825
2373720,1.53237078501e+12,ZH9443,CSZ9443
2373436,1.53237098278e+12,EU2202,UEA2202
2374551,1.53237117847e+12,G56647,
2375300,1.53237138986e+12,3U8758,CSC8758
2374181,1.53237168139e+12,EU2202,UEA2202
2375796,1.53237236451e+12,HU7347,CHH7347
2376238,1.5323727057e+12,CA4534,CCA4534
2375416,1.53237335916e+12,ZH9411,CSZ9411
2376164,1.53239934108e+12,ZH9541,CSZ9541
2376313,1.53239790069e+12,CZ3621,CSN3621
2377138,1.5323993754e+12,ZH9541,CSZ9541
2376821,1.53240368898e+12,CZ6673,CSN6673
2372793,1.53240690716e+12,CA4222,CCA4222
2376816,1.53240703784e+12,HU7147,CHH7147
2376561,1.53240777053e+12,3U8061,CSC8061
2371246,1.53240967144e+12,MU2464,CES2464
2373992,1.53241418452e+12,CZ6183,CSN6183
2370892,1.53241774543e+12,8L9706,LKE9706
2377259,1.53241818116e+12,CA4504,CCA4504
2377303,1.53241902738e+12,CA4114,CA4114
2376750,1.53242099398e+12,QR860,QTR860
2378039,1.53242794224e+12,MU9743,CES9743
2377898,1.53242811224e+12,CZ6255,CSN6255
2375098,1.53242849453e+12,CA4111,CA4111
2341203,1.53242878671e+12,CA4306,CA4306
2377738,1.53242887603e+12,CZ3903,CSN3903
2377293,1.53243561386e+12,A67101,A67101
2378079,1.53243551492e+12,3U8734,3U8734
2378297,1.53243994338e+12,ZH9569,CSZ9569
2378581,1.53244275213e+12,MU5853,CES5853
2374504,1.53244150104e+12,DR5014,RLH5014
2378583,1.53244276131e+12,MU5853,CES5853
2378417,1.53244336324e+12,MU5274,CES5274
2378599,1.5324434523e+12,MU5853,CES5853
2378606,1.53244346168e+12,MU5853,CES5853
2378613,1.53244347002e+12,MU5853,CES5853
2377257,1.53244365376e+12,CA4040,CCA4040
2370789,1.53244368477e+12,CZ3729,CSN3729
2378806,1.53244448076e+12,MU5855,CES5855
2378527,1.53244505172e+12,3U8692,CSC8692
2378783,1.53244515119e+12,TV9830,TBA9830
2378626,1.53244517713e+12,TV9854,TBA9854
2377670,1.53244557038e+12,TV9830,TBA9830
2378621,1.53244564769e+12,MU5280,CES5280
2325769,1.53244647112e+12,CZ6455,CSN6455
2360253,1.53244676565e+12,ZH4372,CSZ4372
2369134,1.53244704193e+12,MU5411,CES5411
2378847,1.53244904864e+12,8L9610,LKE9610
2378782,1.53244798788e+12,3U8752,CSC8752
2379210,1.53244823589e+12,MU9886,CES9886
2378747,1.53245047842e+12,3U8174,CSC8174
2356145,1.53244919023e+12,3U8912,CSC8912
2378898,1.53244930052e+12,EU2228,UEA2228
2376337,1.53244982905e+12,3U8174,CSC8174
2377014,1.53244998227e+12,EU2238,UEA2238
2377021,1.53244999104e+12,EU2238,UEA2238
2378542,1.53245018694e+12,CA418,CA418
2378514,1.53245063543e+12,EU2222,UEA2222
2368201,1.53245150787e+12,3U8906,3U8906
2378342,1.53245179499e+12,MU5415,CES5415
2374337,1.53245183427e+12,SC9778,
2378923,1.53245198461e+12,3U8994,CSC8994
2378982,1.532452627e+12,3U8994,CSC8994
2378767,1.53245263762e+12,MU2296,CES2296
2379087,1.53245294446e+12,EU2750,UEA2750
2373366,1.53245314572e+12,TV9902,TBA9902
2375992,1.53245517037e+12,3U8712,CSC8712
2378888,1.53245542604e+12,EU6662,UEA6662
2377889,1.53245404306e+12,MU5278,CES5278
2378483,1.53245412062e+12,CA4536,CA4536
2368870,1.53245437704e+12,TV9878,TBA9878
2378927,1.53245445388e+12,MU2825,CES2825
2368851,1.53245534468e+12,ZH9411,CSZ9411
2379106,1.53245561098e+12,EU2766,UEA2766
2378060,1.53245563284e+12,EU6662,UEA6662
2368606,1.53245566765e+12,EU2258,UEA2258
2373789,1.53245603086e+12,TV9848,TBA9848
2376782,1.53245607203e+12,3U8714,CSC8714
2378341,1.53245625878e+12,8L9620,LKE9620
2379332,1.53245627472e+12,8L9620,LKE9620
2378415,1.53245684994e+12,CA4334,CA4334
2377506,1.53245716347e+12,3U8254,CSC8254
2369488,1.53245723296e+12,EU2250,UEA2250
2378214,1.5324572486e+12,TV9848,TBA9848
2378380,1.53245857352e+12,EU2250,UEA2250
2379354,1.53248209261e+12,ZH9361,CSZ9361
2379821,1.5324878784e+12,MF8435,CXA8435
2379423,1.5324915709e+12,CZ3767,CSN3767
2380049,1.5324921531e+12,MU5845,CES5845
2377447,1.53249396638e+12,3U8702,3U8702
2377166,1.53249619777e+12,CA4592,CA4592
2379118,1.53249897544e+12,CZ6441,CSN6441
2377297,1.53249938439e+12,8L9630,LKE9630
2379784,1.53250007385e+12,MU5845,CES5845
2379918,1.53250381364e+12,CA4504,CCA4504
2379909,1.53250380096e+12,CA4504,CCA4504
2380623,1.53250700744e+12,JD5505,CBJ5505
2363085,1.5325071774e+12,CA4008,CCA4008
2380088,1.53250894578e+12,8L9628,LKE9628
2380128,1.53250916733e+12,MU5500,CES5500
2380391,1.53250826322e+12,QW6006,QDA6006
2380368,1.53250874101e+12,3U8532,CSC8532
2379984,1.53250880053e+12,CA4186,CCA4186
2380489,1.53251342244e+12,EU2736,UEA2736
2380519,1.53251548936e+12,3U8886,3U8886
2381001,1.53251549957e+12,3U8886,3U8886
2377536,1.53251435971e+12,HU7033,CHH7033
2379410,1.53251486556e+12,CA4591,CA4591
2322457,1.5325184288e+12,KN2307,CUA2307
2380655,1.53252088346e+12,3U8720,CSC8720
2380382,1.53252023498e+12,EU2232,UEA2232
2381264,1.5325216776e+12,CZ3241,CSN3241
2380903,1.53252424352e+12,EU6674,UEA6674
2376922,1.53252285631e+12,KY8267,KNA8267
2376443,1.53252458594e+12,EU6674,UEA6674
2376617,1.53252526063e+12,EU2776,UEA2776
2380557,1.53252610434e+12,MU2413,CES2413
2380726,1.53252873213e+12,GS7887,GCR7887
2368112,1.53252943341e+12,HO3755,
2381745,1.53253234936e+12,CA4502,CA4502
2380404,1.53253068592e+12,CZ6409,CSN6409
2346242,1.53253070886e+12,CZ3433,CSN3433
2377469,1.53253109854e+12,CA4438,CCA4438
2381123,1.53253124288e+12,CA4452,CA4452
2381445,1.53253146049e+12,MU5855,CES5855
2375150,1.53253197753e+12,3U8574,3U8574
2381071,1.53253361341e+12,MU5415,CES5415
2380600,1.53253424906e+12,CA4528,CA4528
2381020,1.53253442643e+12,CA4502,CA4502
2381797,1.53253629038e+12,3U8752,CSC8752
2379226,1.53253572015e+12,MU5280,CES5280
2377994,1.53253716901e+12,CA4226,CCA4226
2381725,1.53253866956e+12,EU2246,UEA2246
2381397,1.53254077887e+12,CZ4956,CSN4956
2379344,1.53253948147e+12,MU2296,CES2296
2381872,1.53253997896e+12,TV9898,TBA9898
2379440,1.53254073398e+12,GJ8908,CDC8908
2380423,1.53254256857e+12,3U8548,3U8548
2381620,1.53254155327e+12,3U8842,CSC8842
2380365,1.53254156824e+12,3U8548,3U8548
2381185,1.53254158435e+12,3U8548,3U8548
2381899,1.53254167707e+12,3U8548,3U8548
2378738,1.53254389944e+12,MU5417,CES5417
2381379,1.53254234278e+12,G52646,G52646
2381017,1.5325433994e+12,3U8174,CSC8174
2381792,1.5325435726e+12,CA4392,CA4392
2381613,1.53254408316e+12,GJ8685,CDC8685
2379180,1.53254409602e+12,EU2228,UEA2228
2380431,1.53254417959e+12,TV9880,TBA9880
2381313,1.53254423292e+12,TV9880,TBA9880
2381908,1.53254443342e+12,3U8174,CSC8174
2371308,1.53256739547e+12,8L9947,LKE9947
2381271,1.53257427246e+12,UQ2515,OCM2515
2374537,1.53258038688e+12,CZ6401,CSN6401
2380785,1.53258118846e+12,3U8898,CSC8898
2370654,1.53258574566e+12,CA412,CCA412
2299947,1.53258822689e+12,3U8140,CSC8140
2382618,1.53259135656e+12,BK2851,OKA2851
2380840,1.53259471602e+12,8L9706,LKE9706
2382836,1.53259739846e+12,HU7831,CHH7831
2373222,1.53259763958e+12,EU2234,UEA2234
2382752,1.53259800522e+12,HU7831,CHH7831
2362230,1.53259823064e+12,EU2234,UEA2234
2380986,1.53260127463e+12,TV9926,TBA9926
2368506,1.53260096248e+12,CA4380,CCA4380
2383313,1.53260399748e+12,CA416,CCA416
2382052,1.53260263808e+12,3U8886,3U8886
2383145,1.53260272058e+12,MF8451,CXA8451
2383029,1.53260378338e+12,CA4514,CCA4514
2379279,1.53260496439e+12,JD5130,CBJ5130
2383280,1.53260805134e+12,CA1407,CA1407
2384028,1.53260929973e+12,CZ6135,CSN6135
2383356,1.53260952826e+12,3U8888,3U8888
2383571,1.5326106252e+12,EU2710,UEA2710
2383155,1.53261521548e+12,DR5014,RLH5014
2381983,1.53261655089e+12,MU2686,CES2686
2381111,1.53261843404e+12,MU2656,CES2656
2383535,1.53261875314e+12,MU2656,CES2656
2383757,1.53261935548e+12,MF8489,CXA8489
2383887,1.53262145178e+12,MU5415,CES5415
2367651,1.53262189199e+12,3U8706,CSC8706
2384271,1.53262258028e+12,CA4210,CCA4210
2383948,1.53262269677e+12,CA4210,CCA4210
2383238,1.53262286982e+12,CA4372,CA4372
2381381,1.53262535523e+12,MU2825,CES2825
2384279,1.5326237165e+12,CA4312,CA4312
2384168,1.53262372553e+12,CZ6119,CSN6119
2382222,1.53262394981e+12,CZ6119,CSN6119
2384403,1.53262434723e+12,3U8668,CSC8668
2384375,1.5326243747e+12,3U8668,CSC8668
2384065,1.53262467715e+12,CZ6119,CSN6119
2384451,1.53262503724e+12,EU2224,UEA2224
2384189,1.53262690535e+12,EU2228,UEA2228
2383480,1.53262580788e+12,CA4154,CA4154
2381829,1.53262596993e+12,TV9880,TBA9880
2383616,1.53262609602e+12,EU6662,UEA6662
2380156,1.53262738018e+12,3U8064,CSC8064
2381622,1.53262770395e+12,3U8372,CSC8372
2369883,1.53262789951e+12,8L9945,8L9945
2384031,1.53262934951e+12,CZ6471,CSN6471
2371605,1.5326303669e+12,EU2238,UEA2238
2384180,1.53263053438e+12,MU5596,CES5596
2382713,1.53263076996e+12,3U1620,
2384737,1.5326558811e+12,8L9947,LKE9947
2385230,1.53266206950e+12,HU7741,CHH7741
2376141,1.53266505512e+12,CZ3447,CSN3447
2384839,1.53266709552e+12,9C8887,9C8887
2367775,1.53267144913e+12,SC4763,CDG4763
2384479,1.53267219252e+12,3U8714,CSC8714
2376644,1.53267552699e+12,CA4590,CCA4590
2378167,1.53267467584e+12,CZ6925,CSN6925
2372599,1.53268318132e+12,CA4306,CA4306
2386005,1.53268224185e+12,3U8260,CSC8260
2381706,1.53268415169e+12,CA4114,CA4114
2385514,1.53268621679e+12,3U8056,CSC8056
2385305,1.53268464234e+12,3U8962,3U8962
2360208,1.53269019155e+12,GJ8679,CDC8679
2364138,1.53269316315e+12,CA416,CCA416
2386047,1.53269645274e+12,CA4446,CA4446
2384882,1.53269976192e+12,3U8978,3U8978
2365884,1.53270319966e+12,MU5855,CES5855
2385226,1.53270566088e+12,CZ6455,CSN6455
2386628,1.53270588575e+12,CZ3461,CSN3461
2387063,1.53270599761e+12,MU5038,CES5038
2382921,1.53270849811e+12,3U8970,CSC8970
2386810,1.53270772407e+12,ZH9778,CSZ9778
2385973,1.53270954082e+12,MU2417,CES2417
2386546,1.53270791738e+12,CA4516,CA4516
2386521,1.53270807523e+12,3U8662,CSC8662
2386598,1.53270809569e+12,ZH9443,CSZ9443
2383460,1.53270870873e+12,3U8662,CSC8662
2386951,1.53270910737e+12,EU2232,UEA2232
2386484,1.53270978e+12,3U1618,
2382721,1.53270992262e+12,3U8736,3U8736
2378339,1.53271068287e+12,3U8938,3U8938
2387141,1.53271092053e+12,3U8646,CSC8646
2386608,1.53271101222e+12,MU2194,CES2194
2385784,1.53271106004e+12,HU7347,CHH7347
2386589,1.53271136921e+12,TV9854,TBA9854
2382119,1.5327115662e+12,EU2224,UEA2224
2386956,1.53271157774e+12,TV9854,TBA9854
2386821,1.53271290628e+12,CA4334,CA4334
2377205,1.53271354437e+12,JD361,CBJ361
2387163,1.53271387524e+12,3U1620,
2387034,1.53271424943e+12,,
2386625,1.53271657522e+12,3U8920,CSC8920
2375978,1.53271539826e+12,CA4182,CCA4182
2387180,1.53271598063e+12,MU5496,CES5496
2386807,1.53271645285e+12,8L9616,LKE9616
2387087,1.53271650132e+12,G52646,G52646
2384478,1.53271651312e+12,EU2208,UEA2208
2386623,1.532717835e+12,MU2194,CES2194
2386986,1.53271798547e+12,EU2282,UEA2282
2387458,1.53274254728e+12,CZ3473,CSN3473
2386157,1.53274264039e+12,JD5161,CBJ5161
2387202,1.53274336574e+12,9C8985,9C8985
2384011,1.53274447844e+12,CA4408,CCA4408
2387254,1.532747749e+12,UQ2515,OCM2515
2387435,1.53274956771e+12,3U8658,CSC8658
2382195,1.53274806007e+12,HO1269,DKH1269
2387810,1.53275113781e+12,CZ3767,CSN3767
2361429,1.53275555488e+12,MU5845,CES5845
2387224,1.53275909207e+12,MU5407,CES5407
2387759,1.53276364037e+12,MU2219,CES2219
2387836,1.53276333572e+12,MU2219,CES2219
2387072,1.53276557449e+12,G52649,G52649
2388072,1.53276585665e+12,G52649,G52649
2384442,1.5327703376e+12,TV9866,TBA9866
2386436,1.53277177994e+12,3U8928,CSC8928
2372113,1.53277204375e+12,ZH9484,CSZ9484
2386913,1.53277365537e+12,CZ6255,CSN6255
2381826,1.53277532225e+12,MF8451,CXA8451
2384547,1.53277920268e+12,CA4212,CA4212
2380510,1.5327794243e+12,JD5130,CBJ5130
2388288,1.53278012425e+12,CA4404,CA4404
2383094,1.53278017156e+12,JD5130,CBJ5130
2384158,1.53278119243e+12,CA1653,CCA1653
2387547,1.53278196208e+12,CA4242,CA4242
2387820,1.53278290975e+12,TV9848,TBA9848
2388598,1.53278479971e+12,8L9630,LKE9630
2388709,1.5327838518e+12,MU9886,CES9886
2387911,1.53278389127e+12,ZH9569,CSZ9569
2388279,1.53278484626e+12,8L9630,LKE9630
2378666,1.53278580198e+12,3U8706,CSC8706
2382176,1.532787823e+12,GS7887,GCR7887
2369565,1.53278900949e+12,MU5411,CES5411
2388643,1.53278964118e+12,TV9854,TBA9854
2389159,1.532790538e+12,MU5413,CES5413
2384438,1.53279065146e+12,CZ6409,CSN6409
2388504,1.53279074249e+12,CZ6409,CSN6409
2388832,1.53279112845e+12,TV9854,TBA9854
2375148,1.53279181504e+12,ZH4304,CSZ4304
2383447,1.53279347588e+12,3U8970,CSC8970
2385107,1.53279405921e+12,3U8662,CSC8662
2388013,1.53279508894e+12,CA4502,CA4502
2388990,1.53279545373e+12,3U8736,3U8736
2388891,1.53279549286e+12,3U8920,CSC8920
2388859,1.53279571534e+12,3U8986,3U8986
2388700,1.53279591742e+12,3U8770,CSC8770
2389287,1.53279603991e+12,3U8896,3U8896
2388864,1.53279609993e+12,3U8770,CSC8770
2389060,1.53279616086e+12,CA4324,CA4324
2384932,1.53279629248e+12,CA4536,CA4536
2388003,1.53279666712e+12,TV9902,TBA9902
2388276,1.53279692229e+12,TV9906,TBA9906
2382558,1.53279696188e+12,3U8862,3U8862
2385992,1.53279874425e+12,CA4534,CCA4534
2389096,1.53279727477e+12,3U8814,3U8814
2387956,1.5327977734e+12,MU5596,CES5596
2387129,1.53279779991e+12,CA4588,CA4588
2389088,1.53279781582e+12,CA4588,CA4588
2388944,1.53279825572e+12,TV9880,TBA9880
2374088,1.53279858884e+12,3U8174,CSC8174
2389181,1.53279881743e+12,EU2772,UEA2772
2389082,1.53279902813e+12,3U8254,CSC8254
2388576,1.53279904390e+12,EU2224,UEA2224
2369496,1.53279912678e+12,3U8892,3U8892
2389081,1.53280002069e+12,CA4532,CA4532
2389331,1.53280085605e+12,EU2766,UEA2766
2388800,1.53280110301e+12,MU9696,CES9696
2388729,1.53280202031e+12,3U8556,3U8556
2388779,1.53280202676e+12,3U8556,3U8556
2385477,1.53280214508e+12,3U8916,3U8916
2387520,1.53280215111e+12,3U8916,3U8916
2387637,1.53280215682e+12,3U8916,3U8916
2389132,1.53280335296e+12,G52720,G52720
2384890,1.53280448227e+12,GJ8730,CDC8730
2380763,1.53282960664e+12,MU5233,CES5233
2389454,1.53283286902e+12,CA1427,CA1427
2389396,1.53283362375e+12,HO1269,DKH1269
2388751,1.53283522964e+12,CA4432,CA4432
2388506,1.5328393051e+12,3U8260,CSC8260
2390093,1.53284008606e+12,ZH3994,
2384531,1.53284073474e+12,CA4592,CA4592
2386762,1.53284288772e+12,MU9638,CES9638
2389868,1.53284196945e+12,MU5845,CES5845
2389768,1.53284247225e+12,CA1415,CCA1415
2389433,1.53284321077e+12,CZ6441,CSN6441
2390809,1.53286013879e+12,CA4318,CA4318
2390339,1.53286146321e+12,MU2219,CES2219
2380890,1.53286834942e+12,3U8734,3U8734
2390626,1.53286849354e+12,3U8618,3U8618
2390633,1.53286850378e+12,3U8618,3U8618
2367526,1.532868818e+12,CZ3483,CSN3483
2390862,1.53287080358e+12,CZ3427,CSN3427
2391139,1.53286995656e+12,TV9830,TBA9830
2389459,1.53287092946e+12,MU2611,CES2611
2390882,1.5328709436e+12,CA4232,CCA4232
2390724,1.53287289938e+12,MU2656,CES2656
2390424,1.5328744772e+12,GS7887,GCR7887
2390112,1.53287505976e+12,3U8146,CSC8146
2391458,1.53287552937e+12,3U8146,CSC8146
2314997,1.53287748969e+12,CA4120,CA4120
2390918,1.53287660642e+12,MU2472,CES2472
2390920,1.53287663038e+12,MU2472,CES2472
2391134,1.53287702167e+12,MU2686,CES2686
2391017,1.53287741001e+12,MU2417,CES2417
2391068,1.53287876031e+12,3U8890,3U8890
2390833,1.5328787859e+12,MU9749,CES9749
2352655,1.53287878739e+12,MU9749,CES9749
2388222,1.53287902546e+12,MU5280,CES5280
2391012,1.5328793345e+12,MU5280,CES5280
2391182,1.53287956512e+12,MU5280,CES5280
2382512,1.53287976352e+12,CZ6409,CSN6409
2375002,1.53288012377e+12,MU5415,CES5415
2389496,1.53288044467e+12,3U1608,
2388081,1.53288070646e+12,EU2230,UEA2230
2390897,1.53288090066e+12,3U8090,CSC8090
2388861,1.53288108004e+12,CA4304,CA4304
2389242,1.53288136393e+12,EU2228,UEA2228
2391219,1.53288137261e+12,MU5320,CES5320
2391043,1.53288229996e+12,3U8574,3U8574
2391602,1.53288232522e+12,CZ6119,CSN6119
2391150,1.53288240842e+12,3U8752,CSC8752
2380798,1.53288329983e+12,EU6662,UEA6662
2391355,1.53288343059e+12,3U8770,CSC8770
2389348,1.53288353924e+12,3U8862,3U8862
2391121,1.53288358396e+12,CZ3377,CSN3377
2368468,1.532883693e+12,3U8862,3U8862
2391343,1.53288384532e+12,3U8862,3U8862
2391335,1.53288392136e+12,3U8862,3U8862
2391148,1.53288467409e+12,MF5062,
2389986,1.53288504048e+12,CA4528,CA4528
2391366,1.53288535882e+12,3U8174,CSC8174
2327983,1.5328856564e+12,EU2724,UEA2724
2391466,1.53288579874e+12,EU2750,UEA2750
2391421,1.53288627567e+12,3U8174,CSC8174
2391311,1.53288692281e+12,CA4540,CCA4540
2391650,1.53288716664e+12,MU2657,CES2657
2384370,1.53288720723e+12,CA4534,CCA4534
2391651,1.53288744863e+12,MF4250,CXA4250
2347276,1.53288782799e+12,CA4160,CCA4160
2391058,1.53288835409e+12,3U8994,CSC8994
2391404,1.53288879183e+12,3U8934,CSC8934
2374360,1.53288892122e+12,CA4392,CA4392
2391398,1.53288935525e+12,3U8934,CSC8934
2338650,1.5328900308e+12,8L9616,LKE9616
2369320,1.53289072473e+12,3U8548,3U8548
2391764,1.5329124844e+12,8L9947,LKE9947
2391773,1.53291682245e+12,CA8221,CCA8221
2391834,1.53292051833e+12,MU2653,CES2653
2391843,1.53292054183e+12,CA4416,CCA4416
2389940,1.532922723e+12,MF4250,CXA4250
2391801,1.53292455235e+12,HO1269,DKH1269
2391671,1.5329245668e+12,HO1269,DKH1269
2391840,1.53292484636e+12,HO1269,DKH1269
2380981,1.53293360397e+12,BK2851,OKA2851
2388515,1.53293461096e+12,3U8962,3U8962
2347067,1.53293699101e+12,CA4516,CA4516
2392303,1.53293641606e+12,MU5419,CES5419
2392940,1.53293920839e+12,3U8288,CSC8288
2385911,1.53293995907e+12,JD5505,CBJ5505
2388330,1.53294016126e+12,JD5505,CBJ5505
2386627,1.53294825444e+12,HU7247,CHH7247
2389257,1.53294935946e+12,CA3788,
2389903,1.53294939588e+12,TV9866,TBA9866
2391444,1.53295084591e+12,HU7591,CHH7591
2390769,1.53295109921e+12,CA4380,CCA4380
2392079,1.53295196022e+12,EU2272,UEA2272
2393295,1.53295791474e+12,TV6360,
2389762,1.53295937046e+12,BK2779,OKA2779
2393352,1.53295951908e+12,MU5853,CES5853
2388272,1.53296045747e+12,3U8052,CSC8052
2393328,1.53296158416e+12,3U3047,
2390304,1.53296386659e+12,MU2935,CES2935
2390313,1.53296387409e+12,MU2935,CES2935
2393280,1.53296234299e+12,CZ3433,CSN3433
2393593,1.53296371479e+12,TV9830,TBA9830
2393563,1.53296381391e+12,ZH4208,CSZ4208
2390850,1.53296438522e+12,MU2472,CES2472
2381356,1.53296486621e+12,MU2472,CES2472
2382212,1.5329649935e+12,CZ6409,CSN6409
2392633,1.53296500336e+12,3U8890,3U8890
2392344,1.53296500974e+12,MU2472,CES2472
2390189,1.53296620587e+12,DR6542,RLH6542
2393926,1.5329666688e+12,3U8662,CSC8662
2391856,1.53296737578e+12,8L9626,LKE9626
2393236,1.53296777016e+12,EU2724,UEA2724
2393500,1.53296814379e+12,CA4502,CA4502
2391521,1.53296857026e+12,EU2724,UEA2724
2392606,1.53296863167e+12,CA6504,CCA6504
2381002,1.53296900019e+12,CA4588,CA4588
2393589,1.53296901461e+12,CA4502,CA4502
2393963,1.53296948643e+12,3U8986,3U8986
2393985,1.53296959848e+12,CA403,CA403
2393794,1.53297006678e+12,3U8668,CSC8668
2392306,1.532970074e+12,3U8668,CSC8668
2393602,1.53297031218e+12,CA4536,CA4536
2393504,1.53297102858e+12,CA4536,CA4536
2393191,1.53297143014e+12,EU6662,UEA6662
2393738,1.53297169706e+12,ZH9490,CSZ9490
2391822,1.53297189938e+12,3U8094,CSC8094
2393169,1.53297248388e+12,JD361,CBJ361
2391100,1.53297294577e+12,CA4376,CA4376
2393729,1.53297389552e+12,3U8912,CSC8912
2392923,1.5329740439e+12,MU5496,CES5496
2390693,1.53297623854e+12,EU2258,UEA2258
2393861,1.53297471732e+12,EU2220,UEA2220
2394026,1.53297519248e+12,CA4322,CA4322
2388180,1.53297520949e+12,MU2490,CES2490
2383008,1.53297560764e+12,GJ8908,CDC8908
2378639,1.53297563711e+12,MU2825,CES2825
2387780,1.53299922777e+12,CA403,CA403
2394153,1.53300124293e+12,CZ3473,CSN3473
2386142,1.53300042956e+12,QW9771,QDA9771
2394088,1.53300055903e+12,QW9771,QDA9771
2394128,1.53300283538e+12,CZ3447,CSN3447
2394393,1.53300241602e+12,CZ3473,CSN3473
2392025,1.53300476238e+12,KN5215,CUA5215
2394562,1.5330066488e+12,CA1427,CA1427
2394181,1.53300796104e+12,HO1269,DKH1269
2389221,1.53300851608e+12,TV9847,TBA9847
2394693,1.53301080802e+12,,
2394801,1.53301198322e+12,CA4222,CCA4222
2394350,1.5330129321e+12,CZ6433,CSN6433
2394886,1.53301393415e+12,3U8928,CSC8928
2394280,1.53301449543e+12,CA4252,CCA4252
2394237,1.53301685340e+12,MU5474,CES5474
2394560,1.53301757186e+12,8L9616,LKE9616
2394802,1.53302388817e+12,CA4308,CA4308
2394763,1.53302330791e+12,ZH9405,CSZ9405
2387582,1.53302834849e+12,CA4514,CCA4514
2381564,1.53303070009e+12,3U8928,CSC8928
2394857,1.53303083006e+12,TV9866,TBA9866
2395260,1.53303200343e+12,CA4436,CCA4436
2395228,1.5330320325e+12,3U8898,CSC8898
2395632,1.53303244099e+12,HU7085,CHH7085
2319447,1.53303638960e+12,KN2307,CUA2307
2388038,1.53303776881e+12,TV9882,TBA9882
2395173,1.53303932863e+12,CA4242,CA4242
2395534,1.53303999203e+12,CA4302,CA4302
2389307,1.53304121619e+12,A67101,A67101
2395555,1.53304225453e+12,CA4316,CCA4316
2386832,1.53304315125e+12,TV9818,TBA9818
2394307,1.5330480773e+12,EU2288,UEA2288
2395607,1.53304889499e+12,CA4110,CA4110
2395652,1.53304943327e+12,CA4438,CCA4438
2396016,1.53304979422e+12,TV9854,TBA9854
2395677,1.53304999219e+12,8L9610,LKE9610
2390905,1.53305012097e+12,MU2472,CES2472
2395719,1.53305047976e+12,MU2472,CES2472
2394006,1.5330517093e+12,CA4372,CA4372
2395950,1.53305360194e+12,CA4502,CA4502
2360781,1.53305368315e+12,3U8970,CSC8970
2394264,1.53305377797e+12,3U8752,CSC8752
2395955,1.53305400602e+12,3U8920,CSC8920
2395902,1.53305403375e+12,3U8904,CSC8904
2395722,1.5330546122e+12,CZ6119,CSN6119
2396132,1.53305553426e+12,HU7347,CHH7347
2396051,1.53305616826e+12,CA4540,CCA4540
2396220,1.53305640719e+12,EU2238,UEA2238
